User full name,Event context,Component,Event name,Description,Origin,IP address,loop time,date
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.195,16:12,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.175,16:12,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.195,16:12,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.175,16:12,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.252,16:12,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.74,16:12,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.74,16:11,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.195,16:11,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.119,16:11,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.74,16:11,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.195,16:11,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.36,16:11,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.36,16:11,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.195,16:09,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.74,16:04,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.74,15:58,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.119,15:58,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.74,15:57,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.252,15:57,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.195,15:56,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.119,15:55,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.74,15:55,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.175,15:52,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.195,15:52,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.252,15:51,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.74,15:51,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.175,15:51,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.195,15:50,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.195,15:50,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.36,15:50,26/02/2021
s3,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's3' has viewed the attempt with id '1241417' belonging to the user with id 's3' for the quiz with course module id '1530193'.,web,172.17.42.119,15:47,26/02/2021
