User full name,Event context,Component,Event name,Description,Origin,IP address,loop time,date
s7,File: Week Six Live Session Class Exercise,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1541234' for the user with id 's7'.,web,172.17.42.237,15:13,14/03/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.30,15:13,14/03/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.228,14:58,14/03/2021
s7,URL: Properties of dense word vectors,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1544343' for the user with id 's7'.,web,172.17.42.71,14:58,14/03/2021
s7,File: Word Vector Slides,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1543993' for the user with id 's7'.,web,172.17.42.86,14:56,14/03/2021
s7,URL: Word2vec Training,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1544337' for the user with id 's7'.,web,172.17.42.71,14:45,14/03/2021
s7,URL: Word2vec skipgram with negative sampling,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1543992' for the user with id 's7'.,web,172.17.42.228,11:08,14/03/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.202,09:45,14/03/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.71,09:18,14/03/2021
s7,URL: Word2vec skipgram with negative sampling,URL,Course module viewed,The user with id 's7' viewed the 'url' activity with course module id '1543992'.,web,172.17.42.217,08:50,14/03/2021
s7,URL: Dense vectors,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1543985' for the user with id 's7'.,web,172.17.42.217,08:50,14/03/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.217,08:50,14/03/2021
s7,System,System,User has logged in,The user with id 's7' has logged in.,web,172.17.42.71,08:50,14/03/2021
s7,URL: Pointwise Mutual Information,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1543984' for the user with id 's7'.,web,172.17.42.75,15:34,13/03/2021
s7,URL: TF-IDF,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1543983' for the user with id 's7'.,web,172.17.42.75,13:58,13/03/2021
s7,URL: Pointwise Mutual Information,URL,Course module viewed,The user with id 's7' viewed the 'url' activity with course module id '1543984'.,web,172.17.42.75,12:45,13/03/2021
s7,URL: TF-IDF,URL,Course module viewed,The user with id 's7' viewed the 'url' activity with course module id '1543983'.,web,172.17.42.75,12:39,13/03/2021
s7,URL: Computing vector similarity,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1543982' for the user with id 's7'.,web,172.17.42.75,12:38,13/03/2021
s7,URL: Computing vector similarity,URL,Course module viewed,The user with id 's7' viewed the 'url' activity with course module id '1543982'.,web,172.17.42.75,12:15,13/03/2021
s7,URL: Sparse Vectors,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1543981' for the user with id 's7'.,web,172.17.42.75,12:15,13/03/2021
s7,File: Week Seven Poll Questions,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1546971' for the user with id 's7'.,web,172.17.42.75,10:43,13/03/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.75,10:43,13/03/2021
s7,File: Week Seven Poll Questions,File,Course module viewed,The user with id 's7' viewed the 'resource' activity with course module id '1546971'.,web,172.17.42.75,10:43,13/03/2021
s7,URL: Week Seven Live Session,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1546964' for the user with id 's7'.,web,172.17.42.75,09:24,13/03/2021
s7,URL: Introducing Word Vectors,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1543979' for the user with id 's7'.,web,172.17.42.75,09:22,13/03/2021
s7,URL: Introducing the word vector lectures,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1543976' for the user with id 's7'.,web,172.17.42.75,08:31,13/03/2021
s7,URL: Introducing Word Vectors,URL,Course module viewed,The user with id 's7' viewed the 'url' activity with course module id '1543979'.,web,172.17.42.75,08:29,13/03/2021
s7,URL: Introducing the word vector lectures,URL,Course module viewed,The user with id 's7' viewed the 'url' activity with course module id '1543976'.,web,172.17.42.75,08:29,13/03/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.75,08:29,13/03/2021
s7,URL: Introducing the word vector lectures,URL,Course module viewed,The user with id 's7' viewed the 'url' activity with course module id '1543976'.,web,172.17.42.75,08:29,13/03/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.75,08:28,13/03/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.75,08:28,13/03/2021
s7,System,System,User has logged in,The user with id 's7' has logged in.,web,172.17.42.75,08:28,13/03/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.75,22:39,12/03/2021
s7,File: CA4025 Essay Topic: Can AI police ‘Big Tech’?,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1508323' for the user with id 's7'.,web,172.17.42.75,22:39,12/03/2021
s7,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's7' viewed the course with id '48916'.,web,172.17.42.75,22:39,12/03/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.75,22:37,12/03/2021
s7,System,System,User has logged in,The user with id 's7' has logged in.,web,172.17.42.75,22:37,12/03/2021
s7,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt reviewed,The user with id 's7' has had their attempt with id '1241416' reviewed by the user with id 's7' for the quiz with course module id '1530193'.,web,172.17.42.75,15:38,12/03/2021
s7,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Course module viewed,The user with id 's7' viewed the 'quiz' activity with course module id '1530193'.,web,172.17.42.75,15:38,12/03/2021
s7,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's7' viewed the course with id '48726'.,web,172.17.42.75,15:38,12/03/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.75,15:38,12/03/2021
s7,File: Assignment Two,File,Course module viewed,The user with id 's7' viewed the 'resource' activity with course module id '1535382'.,web,172.17.42.75,14:13,12/03/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.75,14:13,12/03/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.75,14:13,12/03/2021
s7,System,System,User has logged in,The user with id 's7' has logged in.,web,172.17.42.75,14:13,12/03/2021
s7,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt reviewed,The user with id 's7' has had their attempt with id '1241416' reviewed by the user with id 's7' for the quiz with course module id '1530193'.,web,172.17.42.252,15:53,08/03/2021
s7,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Course module viewed,The user with id 's7' viewed the 'quiz' activity with course module id '1530193'.,web,172.17.42.252,15:52,08/03/2021
s7,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's7' viewed the course with id '48726'.,web,172.17.42.36,15:52,08/03/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.195,15:52,08/03/2021
s7,System,System,User has logged in,The user with id 's7' has logged in.,web,172.17.42.252,15:52,08/03/2021
s7,File: CA4025 Essay Topic: Can AI police ‘Big Tech’?,File,Course module viewed,The user with id 's7' viewed the 'resource' activity with course module id '1508323'.,web,172.17.42.75,15:59,06/03/2021
s7,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's7' viewed the course with id '48916'.,web,172.17.42.74,15:58,06/03/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.74,15:58,06/03/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.195,13:54,06/03/2021
s7,URL: Introducing the word vector lectures,URL,Course module viewed,The user with id 's7' viewed the 'url' activity with course module id '1543976'.,web,172.17.42.75,13:52,06/03/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.195,13:52,06/03/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.175,13:52,06/03/2021
s7,File: 7.1 - Complex systems. Introduction to theory and applications,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1539888' for the user with id 's7'.,web,172.17.42.195,13:51,06/03/2021
s7,File: 7.2 - Fundamentals of Modeling,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1539890' for the user with id 's7'.,web,172.17.42.36,13:51,06/03/2021
s7,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's7' viewed the course with id '48726'.,web,172.17.42.74,13:51,06/03/2021
s7,File: 7.2 - Fundamentals of Modeling,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1539890' for the user with id 's7'.,web,172.17.42.36,13:50,06/03/2021
s7,File: 7.2 - Fundamentals of Modeling,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1539890' for the user with id 's7'.,web,172.17.42.36,13:50,06/03/2021
s7,File: 7.2 - Fundamentals of Modeling,File,Course module viewed,The user with id 's7' viewed the 'resource' activity with course module id '1539890'.,web,172.17.42.36,13:50,06/03/2021
s7,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's7' viewed the course with id '48726'.,web,172.17.42.195,13:50,06/03/2021
s7,File: 7.1 - Complex systems. Introduction to theory and applications,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1539888' for the user with id 's7'.,web,172.17.42.195,13:50,06/03/2021
s7,File: 7.1 - Complex systems. Introduction to theory and applications,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1539888' for the user with id 's7'.,web,172.17.42.195,13:50,06/03/2021
s7,File: 7.1 - Complex systems. Introduction to theory and applications,File,Course module viewed,The user with id 's7' viewed the 'resource' activity with course module id '1539888'.,web,172.17.42.195,13:50,06/03/2021
s7,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's7' viewed the course with id '48726'.,web,172.17.42.75,13:50,06/03/2021
s7,Folder: Difference Equations 1 Recorded Lectures,Folder,Course module viewed,The user with id 's7' viewed the 'folder' activity with course module id '1541489'.,web,172.17.42.195,13:50,06/03/2021
s7,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's7' viewed the course with id '48726'.,web,172.17.42.75,13:45,06/03/2021
s7,URL: Fibonacci Numbers and Nature,URL,Course module viewed,The user with id 's7' viewed the 'url' activity with course module id '1541493'.,web,172.17.42.195,13:45,06/03/2021
s7,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's7' viewed the course with id '48726'.,web,172.17.42.36,13:45,06/03/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.119,13:45,06/03/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.36,13:44,06/03/2021
s7,File: Assignment Two,File,Course module viewed,The user with id 's7' viewed the 'resource' activity with course module id '1535382'.,web,172.17.42.36,13:42,06/03/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.252,13:42,06/03/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.175,13:42,06/03/2021
s7,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's7' viewed the course with id '48726'.,web,172.17.42.252,13:37,06/03/2021
s7,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Course module viewed,The user with id 's7' viewed the 'quiz' activity with course module id '1530193'.,web,172.17.42.252,13:37,06/03/2021
s7,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's7' viewed the course with id '48726'.,web,172.17.42.36,13:36,06/03/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.74,13:36,06/03/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.36,13:36,06/03/2021
s7,File: Week Six Live Session Class Exercise,File,Course module viewed,The user with id 's7' viewed the 'resource' activity with course module id '1541234'.,web,172.17.42.252,13:36,06/03/2021
s7,URL: Week Six Live Session Part Two,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1541228' for the user with id 's7'.,web,172.17.42.74,13:36,06/03/2021
s7,URL: Week Six Live Session Part One,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1541218' for the user with id 's7'.,web,172.17.42.252,13:36,06/03/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.75,13:35,06/03/2021
s7,URL: Week Six Live Session Part One,URL,Course module viewed,The user with id 's7' viewed the 'url' activity with course module id '1541218'.,web,172.17.42.36,13:35,06/03/2021
s7,File: Week Six Live Session Poll Questions,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1541180' for the user with id 's7'.,web,172.17.42.175,13:35,06/03/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.75,13:35,06/03/2021
s7,File: Week Six Live Session Poll Questions,File,Course module viewed,The user with id 's7' viewed the 'resource' activity with course module id '1541180'.,web,172.17.42.252,13:35,06/03/2021
s7,URL: Week Six Live Session Part One,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1541218' for the user with id 's7'.,web,172.17.42.36,13:35,06/03/2021
s7,URL: Week Six Live Session Part One,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1541218' for the user with id 's7'.,web,172.17.42.36,13:35,06/03/2021
s7,URL: HMM Viterbi,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1538854' for the user with id 's7'.,web,172.17.42.195,13:35,06/03/2021
s7,URL: HMM Decoding,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1538675' for the user with id 's7'.,web,172.17.42.74,13:35,06/03/2021
s7,URL: Hidden Markov Models,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1538673' for the user with id 's7'.,web,172.17.42.252,13:35,06/03/2021
s7,URL: Training a Hidden Markov Model,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1538674' for the user with id 's7'.,web,172.17.42.36,13:35,06/03/2021
s7,URL: Part-of-speech tagging,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1541238' for the user with id 's7'.,web,172.17.42.195,13:35,06/03/2021
s7,URL: What is Sequence Labelling?,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1538672' for the user with id 's7'.,web,172.17.42.119,13:35,06/03/2021
s7,URL: Introducing the Sequence Labelling lectures,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1538859' for the user with id 's7'.,web,172.17.42.175,13:35,06/03/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.74,13:35,06/03/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.195,13:35,06/03/2021
s7,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's7' viewed the course with id '48916'.,web,172.17.42.36,13:35,06/03/2021
s7,File: CA4025 Essay Topic: Can AI police ‘Big Tech’?,File,Course module viewed,The user with id 's7' viewed the 'resource' activity with course module id '1508323'.,web,172.17.42.252,10:32,06/03/2021
s7,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's7' viewed the course with id '48916'.,web,172.17.42.195,10:31,06/03/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.195,10:31,06/03/2021
s7,System,System,User has logged in,The user with id 's7' has logged in.,web,172.17.42.75,10:31,06/03/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.175,09:30,02/03/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.195,09:30,02/03/2021
s7,System,System,User has logged in,The user with id 's7' has logged in.,web,172.17.42.195,09:30,02/03/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.74,19:59,28/02/2021
s7,System,System,User has logged in,The user with id 's7' has logged in.,web,172.17.42.175,19:59,28/02/2021
s7,File: FLOURISH component 1-slide summary,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1519247' for the user with id 's7'.,web,172.17.42.36,21:08,27/02/2021
s7,File: CA4025 'Pods 3'  Course Outline,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1508277' for the user with id 's7'.,web,172.17.42.195,21:08,27/02/2021
s7,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's7' viewed the course with id '48916'.,web,172.17.42.74,21:08,27/02/2021
s7,File: CA4025 'Pods 3'  Course Outline,File,Course module viewed,The user with id 's7' viewed the 'resource' activity with course module id '1508277'.,web,172.17.42.252,21:05,27/02/2021
s7,File: CA4025 Essay Topic: Can AI police ‘Big Tech’?,File,Course module viewed,The user with id 's7' viewed the 'resource' activity with course module id '1508323'.,web,172.17.42.252,21:05,27/02/2021
s7,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's7' viewed the course with id '48916'.,web,172.17.42.252,21:05,27/02/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.36,21:05,27/02/2021
s7,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's7' viewed the course with id '48726'.,web,172.17.42.74,20:28,27/02/2021
s7,Folder: Time Series 5 Data &amp; R Code,Folder,Zip archive of folder downloaded,The user with id 's7' downloaded a zip archive containing all the files from the folder activity with course module id '1534520'.,web,172.17.42.175,20:28,27/02/2021
s7,Folder: Time Series 5 Data &amp; R Code,Folder,Course module viewed,The user with id 's7' viewed the 'folder' activity with course module id '1534520'.,web,172.17.42.36,20:28,27/02/2021
s7,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's7' viewed the course with id '48726'.,web,172.17.42.74,20:28,27/02/2021
s7,Folder: Time Series 4 Data &amp; R Code,Folder,Zip archive of folder downloaded,The user with id 's7' downloaded a zip archive containing all the files from the folder activity with course module id '1526501'.,web,172.17.42.119,20:28,27/02/2021
s7,Folder: Time Series 4 Data &amp; R Code,Folder,Course module viewed,The user with id 's7' viewed the 'folder' activity with course module id '1526501'.,web,172.17.42.119,20:28,27/02/2021
s7,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's7' viewed the course with id '48726'.,web,172.17.42.74,20:28,27/02/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.252,20:27,27/02/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.36,16:45,27/02/2021
s7,File: Assignment 1,File,Course module viewed,The user with id 's7' viewed the 'resource' activity with course module id '1522590'.,web,172.17.42.175,16:44,27/02/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.195,16:44,27/02/2021
s7,File: Assignment Two,File,Course module viewed,The user with id 's7' viewed the 'resource' activity with course module id '1535382'.,web,172.17.42.195,16:44,27/02/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.74,16:44,27/02/2021
s7,URL: Baseline Sentiment Polarity Classifier,URL,Course module viewed,The user with id 's7' viewed the 'url' activity with course module id '1535432'.,web,172.17.42.195,16:43,27/02/2021
s7,File: Week Five Live Session Poll Questions,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1536123' for the user with id 's7'.,web,172.17.42.195,16:41,27/02/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.195,16:41,27/02/2021
s7,File: Week Five Live Session Poll Questions,File,Course module viewed,The user with id 's7' viewed the 'resource' activity with course module id '1536123'.,web,172.17.42.36,16:40,27/02/2021
s7,URL: Week Five Live Session,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1536112' for the user with id 's7'.,web,172.17.42.195,16:40,27/02/2021
s7,URL: Conditional Random Fields,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1538880' for the user with id 's7'.,web,172.17.42.74,16:39,27/02/2021
s7,File: Sequence Labelling Slides,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1538881' for the user with id 's7'.,web,172.17.42.195,13:43,27/02/2021
s7,File: Sequence Labelling Slides,File,Course module viewed,The user with id 's7' viewed the 'resource' activity with course module id '1538881'.,web,172.17.42.175,10:45,27/02/2021
s7,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's7' viewed the course with id '47567'.,web,172.17.42.195,10:44,27/02/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.74,10:44,27/02/2021
s7,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's7' viewed the course with id '48726'.,web,172.17.42.74,10:44,27/02/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.36,10:43,27/02/2021
s7,File: Recording of Week 5 Lecture,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1537617' for the user with id 's7'.,web,172.17.42.252,10:43,27/02/2021
s7,File: Recording of Week 4 Lecture,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1530164' for the user with id 's7'.,web,172.17.42.74,10:43,27/02/2021
s7,File: Recording of Week 3 Lecture,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1525080' for the user with id 's7'.,web,172.17.42.36,10:43,27/02/2021
s7,File: Recording of Week 2 Lecture,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1519206' for the user with id 's7'.,web,172.17.42.195,10:43,27/02/2021
s7,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's7' viewed the course with id '48726'.,web,172.17.42.74,10:43,27/02/2021
s7,User: s7,System,Dashboard viewed,The user with id 's7' has viewed their dashboard,web,172.17.42.195,10:43,27/02/2021
s7,Quiz: Time Series Quiz,System,Course activity completion updated,The user with id 's7' updated the completion state for the course module with id '1494821' for the user with id 's7'.,web,172.17.42.74,10:42,27/02/2021
s7,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's7' viewed the course with id '48726'.,web,172.17.42.252,10:42,27/02/2021
s7,Quiz: Time Series Quiz,Quiz,Course module viewed,The user with id 's7' viewed the 'quiz' activity with course module id '1494821'.,web,172.17.42.119,10:42,27/02/2021
s7,Quiz: Time Series Quiz,Quiz,Quiz attempt submitted,The user with id 's7' has submitted the attempt with id '1241882' for the quiz with course module id '1494821'.,web,172.17.42.36,10:42,27/02/2021
s7,Course: 2020/2021 CA4024 Building Complex Computational Models,System,User graded,The user with id 's7' updated the grade with id '29276208' for the user with id 's7' for the grade item with id '300126'.,web,172.17.42.36,10:42,27/02/2021
s7,Quiz: Time Series Quiz,Quiz,Quiz attempt summary viewed,The user with id 's7' has viewed the summary for the attempt with id '1241882' belonging to the user with id 's7' for the quiz with course module id '1494821'.,web,172.17.42.252,10:42,27/02/2021
