User full name,Event context,Component,Event name,Description,Origin,IP address,loop time,date
s1,System,System,Web service function called,The web service function 'core_course_view_course' has been called.,ws,172.17.42.252,08:56,02/03/2021
s1,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's1' viewed the section number '6' of the course with id '47567'.,ws,172.17.42.74,08:56,02/03/2021
s1,System,System,Web service function called,The web service function 'core_course_view_course' has been called.,ws,172.17.42.74,08:56,02/03/2021
s1,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's1' viewed the section number '8' of the course with id '47567'.,ws,172.17.42.252,08:56,02/03/2021
s1,System,System,Web service function called,The web service function 'core_course_view_course' has been called.,ws,172.17.42.252,08:56,02/03/2021
s1,System,System,Web service function called,The web service function 'tool_mobile_call_external_functions' has been called.,ws,172.17.42.195,08:56,02/03/2021
s1,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's1' viewed the course with id '47567'.,ws,172.17.42.36,08:56,02/03/2021
s1,System,System,Web service function called,The web service function 'core_course_view_course' has been called.,ws,172.17.42.36,08:56,02/03/2021
s1,System,System,Web service function called,The web service function 'core_filters_get_available_in_context' has been called.,ws,172.17.42.252,08:56,02/03/2021
s1,System,System,Web service function called,The web service function 'core_course_get_contents' has been called.,ws,172.17.42.195,08:56,02/03/2021
s1,System,System,Web service function called,The web service function 'core_block_get_course_blocks' has been called.,ws,172.17.42.36,08:56,02/03/2021
s1,System,System,Web service function called,The web service function 'core_filters_get_available_in_context' has been called.,ws,172.17.42.175,08:56,02/03/2021
s1,System,System,Web service function called,The web service function 'tool_mobile_call_external_functions' has been called.,ws,172.17.42.252,08:55,02/03/2021
s1,System,System,Web service function called,The web service function 'tool_mobile_call_external_functions' has been called.,ws,172.17.42.36,08:55,02/03/2021
s1,System,System,Web service function called,The web service function 'tool_mobile_call_external_functions' has been called.,ws,172.17.42.119,08:55,02/03/2021
s1,System,System,Web service function called,The web service function 'tool_mobile_call_external_functions' has been called.,ws,172.17.42.74,08:55,02/03/2021
s1,System,System,Web service function called,The web service function 'tool_mobile_call_external_functions' has been called.,ws,172.17.42.252,08:55,02/03/2021
s1,System,System,Web service function called,The web service function 'tool_mobile_call_external_functions' has been called.,ws,172.17.42.74,08:55,02/03/2021
s1,Front page,System,Course viewed,The user with id 's1' viewed the course with id '1'.,ws,172.17.42.175,08:55,02/03/2021
s1,System,System,Web service function called,The web service function 'core_course_view_course' has been called.,ws,172.17.42.175,08:55,02/03/2021
s1,System,System,Web service function called,The web service function 'core_tag_get_tag_collections' has been called.,ws,172.17.42.252,08:55,02/03/2021
s1,System,System,Web service function called,The web service function 'tool_mobile_call_external_functions' has been called.,ws,172.17.42.36,08:55,02/03/2021
s1,System,System,Web service function called,The web service function 'tool_mobile_get_config' has been called.,ws,172.17.42.119,08:55,02/03/2021
s1,System,System,Web service function called,The web service function 'core_webservice_get_site_info' has been called.,ws,172.17.42.74,08:55,02/03/2021
s1,System,System,Web service token sent,The user with id 's1' has been sent the web service token with id '256962'.,web,172.17.42.74,08:55,02/03/2021
s1,System,System,Web service token created,The user with id 's1' created a web service token for the user with id 's1'.,web,172.17.42.74,08:55,02/03/2021
s1,System,System,User has logged in,The user with id 's1' has logged in.,web,172.17.42.252,08:55,02/03/2021
s1,File: CA4025 Essay Topic: Can AI police ‘Big Tech’?,File,Course module viewed,The user with id 's1' viewed the 'resource' activity with course module id '1508323'.,web,172.17.42.252,17:18,01/03/2021
s1,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's1' viewed the course with id '48916'.,web,172.17.42.36,17:18,01/03/2021
s1,User: s1,System,Dashboard viewed,The user with id 's1' has viewed their dashboard,web,172.17.42.195,17:18,01/03/2021
s1,System,System,User has logged in,The user with id 's1' has logged in.,web,172.17.42.74,17:18,01/03/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's1' has viewed the attempt with id '1241419' belonging to the user with id 's1' for the quiz with course module id '1530193'.,web,172.17.42.195,15:57,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt summary viewed,The user with id 's1' has viewed the summary for the attempt with id '1241419' belonging to the user with id 's1' for the quiz with course module id '1530193'.,web,172.17.42.195,15:44,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's1' has viewed the attempt with id '1241419' belonging to the user with id 's1' for the quiz with course module id '1530193'.,web,172.17.42.195,15:42,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's1' has viewed the attempt with id '1241419' belonging to the user with id 's1' for the quiz with course module id '1530193'.,web,172.17.42.252,15:37,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's1' has viewed the attempt with id '1241419' belonging to the user with id 's1' for the quiz with course module id '1530193'.,web,172.17.42.252,15:22,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's1' has viewed the attempt with id '1241419' belonging to the user with id 's1' for the quiz with course module id '1530193'.,web,172.17.42.195,15:21,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's1' has viewed the attempt with id '1241419' belonging to the user with id 's1' for the quiz with course module id '1530193'.,web,172.17.42.36,15:16,26/02/2021
s1,File: CA659/ CA4024: Time Series Lecture 2 Reduced Size,File,Course module viewed,The user with id 's1' viewed the 'resource' activity with course module id '1512585'.,web,172.17.42.36,15:14,26/02/2021
s1,File: CA659/ CA4024: Time Series Lecture 1 Reduced Size,File,Course module viewed,The user with id 's1' viewed the 'resource' activity with course module id '1510162'.,web,172.17.42.74,15:13,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's1' has viewed the attempt with id '1241419' belonging to the user with id 's1' for the quiz with course module id '1530193'.,web,172.17.42.195,15:13,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's1' has viewed the attempt with id '1241419' belonging to the user with id 's1' for the quiz with course module id '1530193'.,web,172.17.42.195,15:12,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's1' has viewed the attempt with id '1241419' belonging to the user with id 's1' for the quiz with course module id '1530193'.,web,172.17.42.252,15:09,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's1' has viewed the attempt with id '1241419' belonging to the user with id 's1' for the quiz with course module id '1530193'.,web,172.17.42.74,15:07,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's1' has viewed the attempt with id '1241419' belonging to the user with id 's1' for the quiz with course module id '1530193'.,web,172.17.42.74,15:05,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's1' has viewed the attempt with id '1241419' belonging to the user with id 's1' for the quiz with course module id '1530193'.,web,172.17.42.252,15:05,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's1' has viewed the attempt with id '1241419' belonging to the user with id 's1' for the quiz with course module id '1530193'.,web,172.17.42.36,15:05,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's1' has viewed the attempt with id '1241419' belonging to the user with id 's1' for the quiz with course module id '1530193'.,web,172.17.42.195,15:03,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's1' has viewed the attempt with id '1241419' belonging to the user with id 's1' for the quiz with course module id '1530193'.,web,172.17.42.252,15:02,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt viewed,The user with id 's1' has viewed the attempt with id '1241419' belonging to the user with id 's1' for the quiz with course module id '1530193'.,web,172.17.42.252,15:00,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Quiz attempt started,The user with id 's1' has started the attempt with id '1241419' for the quiz with course module id '1530193'.,web,172.17.42.195,15:00,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Course module viewed,The user with id 's1' viewed the 'quiz' activity with course module id '1530193'.,web,172.17.42.252,15:00,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Course module viewed,The user with id 's1' viewed the 'quiz' activity with course module id '1530193'.,web,172.17.42.119,14:55,26/02/2021
s1,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's1' viewed the course with id '48726'.,web,172.17.42.195,14:55,26/02/2021
s1,Quiz: CA4024 Continuous Assessment Quiz,Quiz,Course module viewed,The user with id 's1' viewed the 'quiz' activity with course module id '1530193'.,web,172.17.42.252,14:55,26/02/2021
s1,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's1' viewed the course with id '48726'.,web,172.17.42.36,14:54,26/02/2021
s1,File: CA659/ CA4024: Time Series Lecture 3 Reduced Size,File,Course module viewed,The user with id 's1' viewed the 'resource' activity with course module id '1520556'.,web,172.17.42.175,14:54,26/02/2021
s1,File: Time Series Lecture 4 Reduced Size,File,Course module viewed,The user with id 's1' viewed the 'resource' activity with course module id '1512584'.,web,172.17.42.252,14:54,26/02/2021
s1,File: CA659/ CA4024: Time Series Lecture 5 Reduced Size,File,Course module viewed,The user with id 's1' viewed the 'resource' activity with course module id '1534522'.,web,172.17.42.195,14:54,26/02/2021
s1,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's1' viewed the course with id '48726'.,web,172.17.42.252,14:50,26/02/2021
s1,Quiz: Time Series Quiz,Quiz,Course module viewed,The user with id 's1' viewed the 'quiz' activity with course module id '1494821'.,web,172.17.42.119,14:49,26/02/2021
s1,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's1' viewed the course with id '48726'.,web,172.17.42.195,14:48,26/02/2021
s1,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's1' viewed the course with id '48726'.,web,172.17.42.36,14:47,26/02/2021
s1,User: s1,System,Dashboard viewed,The user with id 's1' has viewed their dashboard,web,172.17.42.195,14:46,26/02/2021
s1,System,System,User has logged in,The user with id 's1' has logged in.,web,172.17.42.36,14:46,26/02/2021
s1,Folder: Time Series 4 Recorded Lectures,Folder,Course module viewed,The user with id 's1' viewed the 'folder' activity with course module id '1512550'.,web,172.17.42.195,12:54,26/02/2021
s1,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's1' viewed the course with id '48726'.,web,172.17.42.36,12:54,26/02/2021
s1,Folder: Time Series 3 Recorded Lectures,Folder,Course module viewed,The user with id 's1' viewed the 'folder' activity with course module id '1500441'.,web,172.17.42.195,11:49,26/02/2021
s1,System,System,User has logged in,The user with id 's1' has logged in.,web,172.17.42.252,11:49,26/02/2021
s1,File: CA659/ CA4024: Time Series Lecture 3,File,Course module viewed,The user with id 's1' viewed the 'resource' activity with course module id '1520555'.,web,172.17.42.119,18:03,25/02/2021
s1,System,System,User has logged in,The user with id 's1' has logged in.,web,172.17.42.175,18:03,25/02/2021
s1,Folder: Time Series 3 Data &amp; R Code,Folder,Course module viewed,The user with id 's1' viewed the 'folder' activity with course module id '1500944'.,web,172.17.42.195,14:39,24/02/2021
s1,Folder: Time Series 5 Data &amp; R Code,Folder,Zip archive of folder downloaded,The user with id 's1' downloaded a zip archive containing all the files from the folder activity with course module id '1534520'.,web,172.17.42.74,14:37,24/02/2021
s1,Folder: Time Series 5 Data &amp; R Code,Folder,Course module viewed,The user with id 's1' viewed the 'folder' activity with course module id '1534520'.,web,172.17.42.36,14:37,24/02/2021
s1,Folder: Time Series 4 Data &amp; R Code,Folder,Zip archive of folder downloaded,The user with id 's1' downloaded a zip archive containing all the files from the folder activity with course module id '1526501'.,web,172.17.42.36,14:37,24/02/2021
s1,Folder: Time Series 4 Data &amp; R Code,Folder,Course module viewed,The user with id 's1' viewed the 'folder' activity with course module id '1526501'.,web,172.17.42.252,14:36,24/02/2021
s1,Folder: Time Series 3 Data &amp; R Code,Folder,Course module viewed,The user with id 's1' viewed the 'folder' activity with course module id '1500944'.,web,172.17.42.195,14:36,24/02/2021
s1,Folder: Time Series 2 Data &amp; R Code,Folder,Course module viewed,The user with id 's1' viewed the 'folder' activity with course module id '1500437'.,web,172.17.42.119,14:35,24/02/2021
s1,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's1' viewed the course with id '48726'.,web,172.17.42.36,14:35,24/02/2021
s1,Folder: Time Series 1 Data Files,Folder,Course module viewed,The user with id 's1' viewed the 'folder' activity with course module id '1500431'.,web,172.17.42.74,14:32,24/02/2021
s1,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's1' viewed the course with id '48726'.,web,172.17.42.74,14:31,24/02/2021
s1,Folder: Time Series 1 Data Files,Folder,Course module viewed,The user with id 's1' viewed the 'folder' activity with course module id '1500431'.,web,172.17.42.36,14:31,24/02/2021
s1,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's1' viewed the course with id '48726'.,web,172.17.42.74,14:31,24/02/2021
s1,Folder: Time Series 5 Recorded Lectures,Folder,Course module viewed,The user with id 's1' viewed the 'folder' activity with course module id '1520470'.,web,172.17.42.74,14:21,24/02/2021
s1,File: CA659/ CA4024: Time Series Lecture 5,File,Course module viewed,The user with id 's1' viewed the 'resource' activity with course module id '1501689'.,web,172.17.42.195,14:20,24/02/2021
s1,File: TIme Series Lecture 4,File,Course module viewed,The user with id 's1' viewed the 'resource' activity with course module id '1512583'.,web,172.17.42.36,14:20,24/02/2021
s1,Course: 2020/2021 CA4024 Building Complex Computational Models,System,Course viewed,The user with id 's1' viewed the course with id '48726'.,web,172.17.42.252,14:19,24/02/2021
s1,User: s1,System,Dashboard viewed,The user with id 's1' has viewed their dashboard,web,172.17.42.74,14:19,24/02/2021
s1,System,System,User has logged in,The user with id 's1' has logged in.,web,172.17.42.175,14:19,24/02/2021
s1,File: Assignment 1,File,Course module viewed,The user with id 's1' viewed the 'resource' activity with course module id '1522590'.,web,172.17.42.36,18:58,22/02/2021
s1,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's1' viewed the course with id '47567'.,web,172.17.42.36,18:57,22/02/2021
s1,User: s1,System,Dashboard viewed,The user with id 's1' has viewed their dashboard,web,172.17.42.36,18:57,22/02/2021
s1,System,System,User has logged in,The user with id 's1' has logged in.,web,172.17.42.119,18:57,22/02/2021
s1,File: Ethics and Data Protection File for FLOURISH component of module,File,Course module viewed,The user with id 's1' viewed the 'resource' activity with course module id '1516174'.,web,172.17.42.195,16:18,19/02/2021
s1,File: Sample Sleepscore data (from Alan),File,Course module viewed,The user with id 's1' viewed the 'resource' activity with course module id '1532861'.,web,172.17.42.74,15:25,19/02/2021
s1,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's1' viewed the course with id '48916'.,web,172.17.42.74,15:25,19/02/2021
s1,User: s1,System,Dashboard viewed,The user with id 's1' has viewed their dashboard,web,172.17.42.195,15:24,19/02/2021
s1,File: Assignment 1,File,Course module viewed,The user with id 's1' viewed the 'resource' activity with course module id '1522590'.,web,172.17.42.36,14:15,19/02/2021
s1,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's1' viewed the course with id '47567'.,web,172.17.42.252,14:10,19/02/2021
s1,User: s1,System,Dashboard viewed,The user with id 's1' has viewed their dashboard,web,172.17.42.36,14:10,19/02/2021
s1,System,System,User has logged in,The user with id 's1' has logged in.,web,172.17.42.252,14:10,19/02/2021
s1,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's1' viewed the course with id '48916'.,web,172.17.42.74,16:09,14/02/2021
s1,System,System,User has logged in,The user with id 's1' has logged in.,web,172.17.42.36,16:09,14/02/2021
s1,Course: 2020/2021 CA4023 Natural Language Technologies,System,Course viewed,The user with id 's1' viewed the course with id '47567'.,web,172.17.42.119,11:27,12/02/2021
s1,User: s1,System,Dashboard viewed,The user with id 's1' has viewed their dashboard,web,172.17.42.175,11:26,12/02/2021
s1,System,System,User has logged in,The user with id 's1' has logged in.,web,172.17.42.252,11:26,12/02/2021
s1,User: s1,System,Message viewed,The user with id 's1' read a message from the user with id 's8'.,web,172.17.42.195,12:35,11/02/2021
s1,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's1' viewed the course with id '48916'.,web,172.17.42.104,12:35,11/02/2021
s1,Course: 2020/2021 CA4025 Application Domains 3,System,Course viewed,The user with id 's1' viewed the course with id '48916'.,web,172.17.42.74,11:23,11/02/2021
s1,User: s1,System,Dashboard viewed,The user with id 's1' has viewed their dashboard,web,172.17.42.242,11:23,11/02/2021
s1,User: s1,System,Dashboard viewed,The user with id 's1' has viewed their dashboard,web,172.17.42.194,11:01,11/02/2021
s1,Front page,System,Course viewed,The user with id 's1' viewed the course with id '1'.,web,172.17.42.104,11:01,11/02/2021
s1,Course: 2020/2021 CA4022 Data at Speed and Scale,System,Course viewed,The user with id 's1' viewed the course with id '50840'.,web,172.17.42.75,11:01,11/02/2021
s1,Assignment: Final Submission (Assigment 3),Assignment,The status of the submission has been viewed.,The user with id 's1' has viewed the submission status page for the assignment with course module id '1471178'.,web,172.17.42.36,10:06,11/02/2021
s1,Assignment: Final Submission (Assigment 3),Assignment,Feedback viewed,The user with id 's1' viewed the feedback for the user with id 's1' for the assignment with course module id '1471178'.,web,172.17.42.36,10:06,11/02/2021
s1,Assignment: Final Submission (Assigment 3),Assignment,Course module viewed,The user with id 's1' viewed the 'assign' activity with course module id '1471178'.,web,172.17.42.36,10:06,11/02/2021
s1,Course: 2020/2021 CA4022 Data at Speed and Scale,System,Course viewed,The user with id 's1' viewed the course with id '50840'.,web,172.17.42.75,10:06,11/02/2021
s1,Assignment: Assignment 2 Submission,Assignment,The status of the submission has been viewed.,The user with id 's1' has viewed the submission status page for the assignment with course module id '1440272'.,web,172.17.42.252,10:05,11/02/2021
s1,Assignment: Assignment 2 Submission,Assignment,Course module viewed,The user with id 's1' viewed the 'assign' activity with course module id '1440272'.,web,172.17.42.252,10:05,11/02/2021
s1,Assignment: Assignment 1 Submission,Assignment,The status of the submission has been viewed.,The user with id 's1' has viewed the submission status page for the assignment with course module id '1440241'.,web,172.17.42.36,10:03,11/02/2021
s1,Assignment: Assignment 1 Submission,Assignment,Feedback viewed,The user with id 's1' viewed the feedback for the user with id 's1' for the assignment with course module id '1440241'.,web,172.17.42.36,10:03,11/02/2021
s1,Assignment: Assignment 1 Submission,Assignment,Course module viewed,The user with id 's1' viewed the 'assign' activity with course module id '1440241'.,web,172.17.42.36,10:03,11/02/2021
s1,Course: 2020/2021 CA4022 Data at Speed and Scale,System,Course viewed,The user with id 's1' viewed the course with id '50840'.,web,172.17.42.252,10:02,11/02/2021
s1,URL: Lab1 - Hadoop and Map Reduce,URL,Course module viewed,The user with id 's1' viewed the 'url' activity with course module id '1416410'.,web,172.17.42.74,10:02,11/02/2021
s1,Course: 2020/2021 CA4022 Data at Speed and Scale,System,Course viewed,The user with id 's1' viewed the course with id '50840'.,web,172.17.42.104,10:02,11/02/2021
s1,User: s1,System,Dashboard viewed,The user with id 's1' has viewed their dashboard,web,172.17.42.75,10:02,11/02/2021
